date,hour,day_of_week,timestamp,temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
2016-01-05,12,1,1451995200,17.97,clear-day,0.38,10.0,Clear,9.39,1035.45,6.14,0.0,353,0.0,-3.2,0.0
2016-01-05,13,1,1451998800,20.37,clear-day,0.33,10.0,Clear,12.15,1034.85,6.23,0.0,340,0.0,-4.13,0.0
2016-01-05,14,1,1452002400,22.42,clear-day,0.32,10.0,Clear,13.31,1034.35,7.82,0.0,329,0.0,-2.82,0.0
2016-01-05,15,1,1452006000,23.66,clear-day,0.3,10.0,Clear,16.96,1034.48,5.31,0.0,314,0.0,-3.49,0.0
2016-01-05,16,1,1452009600,23.17,clear-day,0.32,10.0,Clear,23.17,1035.22,2.76,0.0,263,0.0,-2.2,0.0
2016-01-05,17,1,1452013200,19.78,clear-night,0.38,10.0,Clear,15.28,1035.83,3.12,0.0,237,0.0,-1.62,0.0
2016-01-05,18,1,1452016800,17.09,clear-night,0.5,10.0,Clear,11.79,1036.07,3.39,0.0,273,0.0,1.71,0.0
2016-01-05,19,1,1452020400,14.45,clear-night,0.6,10.0,Clear,8.58,1036.27,3.5,0.0,264,0.0,3.05,0.0
2016-01-05,20,1,1452024000,13.45,clear-night,0.65,10.0,Clear,7.68,1036.17,3.36,0.0,263,0.0,3.94,0.0
2016-01-05,21,1,1452027600,12.43,clear-night,0.67,9.92,Clear,6.83,1036.11,3.19,0.0,248,0.0,3.51,0.0
2016-01-05,22,1,1452031200,11.54,clear-night,0.71,10.0,Clear,4.56,1036.19,3.92,0.0,236,0.0,3.84,0.0
2016-01-05,23,1,1452034800,11.16,clear-night,0.71,10.0,Clear,11.16,1035.97,2.39,0.0,237,0.0,3.64,0.0
2016-01-06,00,2,1452038400,10.5,clear-night,0.73,10.0,Clear,2.32,1035.56,4.63,0.0,253,0.0,3.58,0.0
2016-01-06,01,2,1452042000,9.92,clear-night,0.75,9.91,Clear,9.92,1034.91,2.57,0.0,243,0.0,3.67,0.0
2016-01-06,02,2,1452045600,9.68,clear-night,0.73,10.0,Clear,2.05,1034.74,4.16,0.0,263,0.0,2.89,0.0
2016-01-06,03,2,1452049200,8.96,clear-night,0.77,9.88,Clear,8.96,1034.7,1.84,0.0,269,0.0,3.29,0.0
2016-01-06,04,2,1452052800,8.94,clear-night,0.73,9.85,Clear,-1.85,1034.49,6.56,0.0,254,0.0,2.06,0.0
2016-01-06,05,2,1452056400,7.97,clear-night,0.71,9.8,Clear,7.97,1034.21,1.05,0.0,249,0.0,0.69,0.0
2016-01-06,06,2,1452060000,8.03,clear-night,0.72,9.89,Clear,8.03,1034.4,2.17,0.0,231,0.0,0.89,0.0
2016-01-06,07,2,1452063600,7.23,clear-night,0.74,10.0,Clear,7.23,1034.47,1.25,0.0,249,0.0,0.6,0.0
2016-01-06,08,2,1452067200,8.52,clear-day,0.71,9.56,Clear,1.86,1034.39,3.47,0.0,228,0.0,1.12,0.0
2016-01-06,09,2,1452070800,14.09,clear-day,0.69,9.79,Clear,6.24,1034.21,4.84,0.02,231,0.0,5.85,0.0
2016-01-06,10,2,1452074400,20.55,clear-day,0.58,9.89,Clear,13.9,1034.17,4.76,0.02,233,0.0,8.24,0.0
2016-01-06,11,2,1452078000,27.31,clear-day,0.45,10.0,Clear,21.01,1033.44,5.58,0.02,215,0.0,8.72,0.0
2016-01-06,12,2,1452081600,32.51,clear-day,0.33,10.0,Clear,27.29,1032.17,5.43,0.02,215,0.0,6.83,0.0
2016-01-06,13,2,1452085200,36.2,clear-day,0.26,10.0,Clear,30.83,1031.03,6.59,0.03,213,0.0,4.56,0.0
2016-01-06,14,2,1452088800,38.55,clear-day,0.23,10.0,Clear,33.46,1029.83,6.88,0.02,218,0.0,3.64,0.0
2016-01-06,15,2,1452092400,39.67,clear-day,0.21,10.0,Clear,35.22,1029.29,6.23,0.03,203,0.0,3.14,0.0
2016-01-06,16,2,1452096000,37.9,clear-day,0.23,10.0,Clear,33.03,1029.31,6.32,0.03,196,0.0,3.85,0.0
2016-01-06,17,2,1452099600,31.84,clear-night,0.34,10.0,Clear,26.74,1029.29,5.16,0.0,189,0.0,6.97,0.0
2016-01-06,18,2,1452103200,27.55,clear-night,0.45,9.95,Clear,22.7,1029.55,4.2,0.0,200,0.0,8.91,0.0
2016-01-06,19,2,1452106800,25.09,clear-night,0.52,9.89,Clear,19.57,1029.65,4.43,0.0,185,0.0,10.02,0.0
2016-01-06,20,2,1452110400,24.18,clear-night,0.53,10.0,Clear,18.97,1029.61,4.06,0.0,198,0.0,9.67,0.0
2016-01-06,21,2,1452114000,22.58,clear-night,0.57,10.0,Clear,16.03,1029.47,4.98,0.0,195,0.0,9.6,0.0
2016-01-06,22,2,1452117600,21.55,clear-night,0.6,10.0,Clear,15.86,1029.51,4.11,0.0,198,0.0,9.81,0.0
2016-01-06,23,2,1452121200,20.55,clear-night,0.63,10.0,Clear,14.4,1029.13,4.35,0.0,198,0.0,9.89,0.0
2016-01-07,00,3,1452124800,18.88,clear-night,0.67,9.96,Clear,18.88,1028.42,1.16,0.0,181,0.0,9.85,0.0
2016-01-07,01,3,1452128400,17.33,clear-night,0.69,10.0,Clear,17.33,1027.86,2.91,0.0,219,0.0,9.03,0.0
2016-01-07,02,3,1452132000,16.04,clear-night,0.73,10.0,Clear,16.04,1027.5,1.85,0.0,226,0.0,8.99,0.0
2016-01-07,03,3,1452135600,15.34,clear-night,0.75,8.52,Clear,9.92,1027.3,3.31,0.0,229,0.0,8.86,0.0
2016-01-07,04,3,1452139200,14.2,clear-night,0.76,10.0,Clear,9.08,1027.21,3.06,0.0,211,0.0,8.12,0.0
2016-01-07,05,3,1452142800,13.15,clear-night,0.77,10.0,Clear,13.15,1027.5,1.25,0.02,274,0.0,7.25,0.0
2016-01-07,06,3,1452146400,12.91,clear-night,0.78,10.0,Clear,12.91,1027.98,0.58,0.02,310,0.0,7.49,0.0
2016-01-07,07,3,1452150000,11.86,clear-night,0.79,9.9,Clear,11.86,1028.2,1.21,0.02,315,0.0,6.73,0.0
2016-01-07,08,3,1452153600,13.62,clear-day,0.78,9.79,Clear,13.62,1028.03,2.45,0.01,330,0.0,8.07,0.0
2016-01-07,09,3,1452157200,19.51,clear-day,0.71,9.95,Clear,13.31,1028.24,4.25,0.0,329,0.0,11.81,0.0
2016-01-07,10,3,1452160800,24.66,clear-day,0.61,9.95,Clear,24.66,1028.18,2.24,0.06,1,0.0,13.08,0.0
2016-01-07,11,3,1452164400,29.53,clear-day,0.51,9.83,Clear,24.69,1027.41,4.48,0.0,10,0.0,13.45,0.0
2016-01-07,12,3,1452168000,34.11,clear-day,0.38,9.95,Clear,30.42,1026.05,4.1,0.0,25,0.0,11.44,0.0
2016-01-07,13,3,1452171600,37.45,clear-day,0.31,10.0,Clear,37.45,1024.9,1.36,0.05,16,0.0,9.68,0.0
2016-01-07,14,3,1452175200,39.57,clear-day,0.28,10.0,Clear,39.57,1024.04,1.82,0.0,37,0.0,9.41,0.0
2016-01-07,15,3,1452178800,40.98,clear-day,0.25,10.0,Clear,40.98,1024.16,1.15,0.02,229,0.0,8.25,0.0
2016-01-07,16,3,1452182400,38.08,clear-day,0.33,10.0,Clear,38.08,1024.3,1.15,0.0,155,0.0,11.89,0.0
2016-01-07,17,3,1452186000,30.65,clear-night,0.48,10.0,Clear,30.65,1024.75,0.74,0.02,96,0.0,13.37,0.0
2016-01-07,18,3,1452189600,26.52,clear-night,0.58,10.0,Clear,26.52,1025.18,2.49,0.0,27,0.0,13.7,0.0
2016-01-07,19,3,1452193200,24.1,clear-night,0.63,10.0,Clear,24.1,1025.6,2.93,0.0,41,0.0,13.38,0.0
2016-01-07,20,3,1452196800,22.75,clear-night,0.68,10.0,Clear,17.43,1025.77,3.97,0.0,7,0.0,13.66,0.0
2016-01-07,21,3,1452200400,21.3,clear-night,0.71,9.92,Clear,17.03,1025.25,3.11,0.0,357,0.0,13.36,0.0
2016-01-07,22,3,1452204000,20.36,clear-night,0.75,9.95,Clear,15.29,1024.91,3.54,0.0,6,0.0,13.58,0.0
2016-01-07,23,3,1452207600,19.18,clear-night,0.78,9.81,Clear,12.92,1024.79,4.26,0.0,7,0.0,13.33,0.0
2016-01-08,00,4,1452211200,18.49,clear-night,0.78,9.86,Clear,13.94,1024.47,3.05,0.0,12,0.0,12.85,0.0
2016-01-08,01,4,1452214800,17.75,clear-night,0.8,9.9,Clear,11.99,1024.31,3.74,0.0,11,0.0,12.67,0.0
2016-01-08,02,4,1452218400,17.17,clear-night,0.81,9.52,Clear,10.45,1024.4,4.37,0.0,11,0.0,12.47,0.0
2016-01-08,03,4,1452222000,17.5,clear-night,0.81,9.81,Clear,11.4,1024.32,3.94,0.02,11,0.0,12.66,0.0
2016-01-08,04,4,1452225600,17.66,clear-night,0.81,9.8,Clear,10.56,1024.2,4.73,0.02,15,0.0,12.72,0.0
2016-01-08,05,4,1452229200,17.31,clear-night,0.8,9.76,Clear,9.74,1024.48,5.07,0.05,19,0.0,12.34,0.0
2016-01-08,06,4,1452232800,17.53,clear-night,0.8,9.91,Clear,9.42,1025.23,5.59,0.1,14,0.0,12.54,0.0
2016-01-08,07,4,1452236400,17.64,clear-night,0.82,9.64,Clear,9.79,1025.29,5.37,0.05,23,0.0,12.99,0.0
2016-01-08,08,4,1452240000,19.82,clear-day,0.8,9.6,Clear,13.91,1025.21,4.08,0.16,17,0.0,14.62,0.0
2016-01-08,09,4,1452243600,25.36,clear-day,0.75,9.8,Clear,21.13,1025.7,3.46,0.09,21,0.0,18.59,0.0
2016-01-08,10,4,1452247200,30.73,clear-day,0.68,10.0,Clear,25.26,1025.98,5.35,0.07,39,0.0,21.42,0.0
2016-01-08,11,4,1452250800,34.31,clear-day,0.62,9.95,Clear,29.78,1025.58,5.01,0.13,27,0.0,22.74,0.0
2016-01-08,12,4,1452254400,35.52,clear-day,0.62,10.0,Clear,31.15,1025.16,5.07,0.0,31,0.0,23.82,0.0
2016-01-08,13,4,1452258000,37.0,partly-cloudy-day,0.61,10.0,Partly Cloudy,32.73,1024.8,5.28,0.32,36,0.0,24.99,0.0
2016-01-08,14,4,1452261600,37.22,partly-cloudy-day,0.64,10.0,Partly Cloudy,32.57,1024.28,5.82,0.31,49,0.0,26.23,0.0
2016-01-08,15,4,1452265200,36.9,clear-day,0.65,10.0,Clear,32.52,1024.33,5.39,0.0,49,0.0,26.36,0.0
2016-01-08,16,4,1452268800,36.09,partly-cloudy-day,0.69,10.0,Partly Cloudy,32.51,1024.13,4.29,0.31,45,0.0,26.78,0.0
2016-01-08,17,4,1452272400,35.28,clear-night,0.72,10.0,Clear,30.96,1024.07,4.96,,55,0.0,27.25,0.0
2016-01-08,18,4,1452276000,34.74,partly-cloudy-night,0.75,10.0,Partly Cloudy,30.91,1024.4,4.33,0.31,39,0.0,27.73,0.0
2016-01-08,19,4,1452279600,34.76,partly-cloudy-night,0.76,9.84,Mostly Cloudy,30.23,1024.44,5.1,0.72,54,0.0,28.11,0.0
2016-01-08,20,4,1452283200,34.55,clear-night,0.79,10.0,Clear,30.14,1024.51,4.93,0.0,42,0.0,28.57,0.0
2016-01-08,21,4,1452286800,34.88,partly-cloudy-night,0.78,10.0,Partly Cloudy,34.88,1024.66,2.41,0.31,31,0.0,28.78,0.0
2016-01-08,22,4,1452290400,34.98,clear-night,0.78,10.0,Clear,34.98,1024.54,2.78,,48,0.0,28.71,0.0
2016-01-08,23,4,1452294000,34.42,clear-night,0.79,9.6,Clear,34.42,1025.02,2.64,,53,0.0,28.57,0.0
2016-01-09,00,5,1452297600,34.5,partly-cloudy-night,0.79,8.63,Partly Cloudy,30.37,1024.8,4.6,0.31,54,0.0,28.75,0.0
2016-01-09,01,5,1452301200,34.42,cloudy,0.82,8.2,Overcast,30.56,1024.22,4.31,1.0,57,0.0011,29.6,0.02
2016-01-09,02,5,1452304800,34.08,clear-night,0.84,8.54,Clear,30.81,1024.16,3.7,,41,0.0,29.84,0.0
2016-01-09,03,5,1452308400,34.04,partly-cloudy-night,0.85,8.14,Partly Cloudy,30.86,1024.1,3.62,0.31,59,0.0,30.08,0.0
2016-01-09,04,5,1452312000,34.07,clear-night,0.87,8.02,Clear,30.27,1023.71,4.19,,54,0.0,30.56,0.0
2016-01-09,05,5,1452315600,34.12,clear-night,0.86,8.07,Clear,30.84,1023.53,3.71,,59,0.0,30.44,0.0
2016-01-09,06,5,1452319200,34.25,clear-night,0.87,7.82,Clear,34.25,1023.72,2.55,,51,0.0,30.73,0.0
